qs0,lnTe,m,Sr0,Srmax,td,vch,vr,k0,CD
1.84e-05,-1.880830618,0.670078913,3.6603444560000002,0.014413033,0.084311821,585.8288221,1182.257531,0.12769392300000001,0.64604736
2.5300000000000002e-05,-0.809890872,0.592890221,1.009519565,0.02678749,0.352653674,1751.143952,1537.267152,0.128193096,0.471583646
2.55e-05,-0.763997259,0.394305025,3.451656276,0.014693843,0.355464086,572.9943427000001,771.126879,0.086169447,0.305685329
1.7899999999999998e-05,-0.646451277,0.668365114,1.7025051759999998,0.026684601000000002,0.03344604,695.0691022999999,1596.029153,0.129383372,0.6794607359999999
1.15e-05,-1.219852283,0.348816181,1.061736554,0.017743145,0.023001339,922.4924930999999,745.5703490000001,0.074849782,0.551436021
2.1899999999999997e-05,-0.399761305,0.56648003,1.3496617640000002,0.015317246999999999,0.17735363399999998,1695.5654329999998,1689.977298,0.090467337,0.058329175
2.07e-05,-1.535278133,0.326339855,1.1450184079999999,0.012015073000000001,0.40695058799999995,538.9412157,957.4216927000001,0.08557567199999999,0.7054440609999999
2.51e-05,-1.9266080890000001,0.633299394,3.226777213,0.017934552,0.311623407,1380.520692,1214.493801,0.067815204,0.725685204
1.52e-05,-0.325700819,0.43179024899999996,3.546458442,0.01395302,0.194204195,1898.7171050000002,1375.4409269999999,0.072591065,0.10640891599999999
1.05e-05,-1.8141035680000002,0.440722634,0.079383124,0.029672601,0.242389418,1277.176983,1395.635804,0.062199842000000005,0.089670091
1.8e-05,-1.9254726659999999,0.365423254,1.29087484,0.015912785,0.131095321,700.5191522999999,702.1755509,0.11732200699999999,0.9269938040000001
1.64e-05,-0.9341069470000001,0.389007437,1.726498241,0.017878,0.03460818,1080.8707,675.5206846,0.068627545,0.9495049940000001
1.6100000000000002e-05,-1.122110111,0.411904606,0.084126995,0.023862853,0.063460477,1441.977649,882.973584,0.142474494,0.634105932
1.18e-05,-0.6827842679999999,0.34554334200000003,2.347849652,0.012064008000000001,0.339076934,1118.185334,705.2802609,0.072162328,0.627442387
1.87e-05,-0.597905592,0.327714312,3.11036961,0.024486881000000002,0.320938393,952.1042566,892.971018,0.125578244,0.742828323
1.8e-05,-1.2365609309999999,0.637221759,3.2352611760000003,0.011955333,0.231211208,1633.230143,1584.587222,0.129641391,0.837423545
1.18e-05,-0.741571034,0.63712758,1.334961179,0.028800072000000003,0.48712503100000004,1801.956988,543.9684658,0.129314939,0.492457184
1.8e-05,-1.5290276680000001,0.6645620760000001,1.9494213269999998,0.016512371,0.474683873,1054.7584789999999,1526.5716630000002,0.115314745,0.9806544840000001
1.66e-05,-1.615906778,0.552261511,0.7043251629999999,0.021114526,0.41675386200000003,1675.956944,1905.4690850000002,0.10701336800000001,0.65429653
2.8100000000000002e-05,-0.6886855140000001,0.667946383,1.896416422,0.024687379,0.39180163700000004,1273.337725,663.3206073,0.14671936900000002,0.564675447
2.98e-05,-0.248117951,0.46083132299999996,2.01567003,0.029387832000000003,0.241346872,1617.2565650000001,1778.75675,0.07189633200000001,0.575065095
2.71e-05,-0.549325881,0.640236286,0.844877228,0.0252456,0.284481514,922.7231896,513.1891716,0.09762327900000001,0.420818074
2.3100000000000002e-05,-1.46649431,0.314811497,3.8814063460000003,0.024889948999999998,0.25764215,1445.1726449999999,1812.85099,0.12421959,0.37336808200000005
2.05e-05,-1.3414156720000001,0.34844423,0.22333918600000002,0.029985397,0.37419976200000005,1607.762642,613.6304243,0.10206077699999999,0.242538403
2.05e-05,-1.969061828,0.672264146,3.30472867,0.012182848000000001,0.47660045,671.1524341,1967.223021,0.120639063,0.957996016
2.12e-05,-0.53026729,0.570415413,0.748525613,0.027905541000000002,0.252885045,1435.2868529999998,758.262509,0.125887954,0.8653643790000001
1.0199999999999999e-05,-0.45391193700000004,0.56871562,2.497339424,0.017506096999999998,0.35385190299999997,1391.215246,1688.0248620000002,0.134836216,0.70752383
2.05e-05,-1.139997071,0.34069159299999996,2.959823192,0.024391755,0.36495524799999995,1256.698756,971.4223662,0.06347435400000001,0.649261734
1.4999999999999999e-05,-1.022445178,0.397399835,3.234288649,0.019597938,0.437057011,1501.9187029999998,1384.31087,0.11814505,0.648119401
2.1e-05,-1.903904684,0.543164907,0.080886552,0.01247225,0.36262269700000005,1306.516627,765.0526014999999,0.08993750199999999,0.601412289
2.3800000000000003e-05,-1.210951926,0.346381371,3.313216227,0.018703546,0.333476271,1171.893497,1075.124118,0.054491777000000005,0.373797394
2.51e-05,-0.582391577,0.433818528,3.469066756,0.011527382,0.284623658,1764.059472,903.9003656,0.141774826,0.396696654
2.17e-05,-1.48640104,0.43930478799999995,3.3920550410000003,0.014432268,0.360645379,1546.807041,549.3905593,0.083452889,0.198670732
2.12e-05,-1.6226963030000001,0.445732701,1.082197163,0.016254472,0.08897965599999999,1901.9366940000002,515.0004918000001,0.10882862800000001,0.420839911
1.4499999999999998e-05,-1.862073118,0.643313852,3.494827191,0.02182565,0.010316364,1986.4506030000002,1323.84625,0.09850164800000001,0.323121349
2.09e-05,-0.219511121,0.697940482,1.90223368,0.026426524,0.341357449,1107.387907,1588.552831,0.11902127300000001,0.49100323100000004
2.15e-05,-0.748377381,0.351215304,3.085617063,0.016976597,0.151808083,706.6396062000001,1963.1083219999998,0.137582005,0.987156686
2.3800000000000003e-05,-0.939736874,0.320323462,2.799581579,0.024602915,0.388230051,1975.915843,1815.235982,0.105163231,0.569678284
2.78e-05,-0.983695636,0.609790631,0.082815769,0.020507065,0.057184267000000004,1923.988659,1130.881652,0.14079883099999999,0.614219964
2.72e-05,-1.796583887,0.389818746,0.899855368,0.019270653999999998,0.287421345,1839.114631,1920.607599,0.136337032,0.414231305
1.07e-05,-0.256644789,0.481719464,3.726379146,0.023700062,0.353494944,558.9410241,1897.61639,0.137306643,0.478788979
1.4099999999999999e-05,-1.5456324959999999,0.675182979,1.033447232,0.026413929,0.41538149700000004,1455.832243,1362.26721,0.07632778400000001,0.752846059
1.28e-05,-1.568747575,0.30238878399999997,0.639436892,0.025147781,0.27442899800000004,1313.002427,1405.366782,0.067404351,0.835328812
2.47e-05,-1.7278304919999998,0.44579791799999996,0.708710245,0.029331238,0.153704419,894.4445732999999,1060.811181,0.14401466699999999,0.041150603
1.52e-05,-0.247344974,0.6482280739999999,0.09812916599999999,0.016460662,0.140701992,1430.229141,1810.058144,0.119005315,0.114356935
2.99e-05,-1.4041573269999998,0.667827905,2.098455617,0.021920702,0.22749302600000001,936.5281812999999,906.0498470000001,0.115103869,0.369125339
1.67e-05,-1.0957478059999999,0.433064648,2.3127183590000002,0.029625712999999998,0.148561979,1769.141664,1848.9227019999998,0.143529637,0.48235813200000005
2.65e-05,-1.671990018,0.509866013,0.18218841300000002,0.019096001,0.251341267,703.2234182999999,1859.2421379999998,0.083963014,0.635653542
2.56e-05,-0.970285011,0.359481483,3.424696697,0.023644867000000003,0.020345146,1459.311347,1859.685171,0.087195069,0.237205814
2.58e-05,-1.8046290280000001,0.351265159,3.934864943,0.010165856,0.22857418899999998,955.443757,523.7362356000001,0.074360233,0.564688318
2.2899999999999998e-05,-1.065059444,0.653885979,3.5821697789999996,0.028976317999999997,0.263076502,1207.843467,643.4211557,0.054833637000000005,0.664531501
2.55e-05,-1.975195864,0.694491748,2.294610689,0.01685644,0.045202867,1046.012923,804.8940758,0.086611555,0.210545707
1.27e-05,-0.210776895,0.542726222,2.421005925,0.012749978,0.013571324,1249.841966,1734.4730719999998,0.145892665,0.680626838
1.62e-05,-1.658102775,0.319812122,3.845223462,0.020218529,0.415134925,774.1534114,1067.0002539999998,0.116836805,0.76166939
2.11e-05,-0.72268658,0.39364920200000003,2.318902945,0.011021068,0.19836833399999998,1129.552007,1534.355184,0.123006252,0.758763484
2.8100000000000002e-05,-1.044949712,0.5577095120000001,0.501578749,0.014091435,0.150335526,849.4266776000001,580.4295609000001,0.14680538099999998,0.128244596
1.6899999999999997e-05,-0.7206404679999999,0.32230559,1.26695594,0.026600845,0.297527262,1540.035386,1442.3771199999999,0.060720885999999995,0.9320874840000001
2.9299999999999997e-05,-1.127058783,0.446560675,3.0387201719999997,0.029195845,0.155457558,779.4399607999999,908.9879842,0.08513747199999999,0.273948712
2.7300000000000003e-05,-0.39072060700000005,0.476052043,3.905983967,0.025894096000000002,0.022704841,1875.7684129999998,840.0748143,0.131166861,0.580405059
2.71e-05,-0.259683083,0.6279380170000001,1.635207506,0.026447328,0.177489155,1126.448537,1412.079186,0.13214754,0.799511431
1.66e-05,-0.660748173,0.31783425600000004,1.0816171079999999,0.015738595,0.34431414200000005,1908.286632,1373.010485,0.097491204,0.941746878
1.3699999999999998e-05,-1.791418005,0.6789652690000001,2.901229088,0.024546374,0.262156376,755.6652653,866.1757422000001,0.11364158199999999,0.176647243
1.4999999999999999e-05,-1.909716699,0.486245217,2.235595942,0.018583323,0.438099449,608.8679198,1813.950738,0.076026523,0.9702074940000001
1.22e-05,-0.966100438,0.319611424,3.4044117289999996,0.015481391,0.453768744,1461.0758289999999,1462.554168,0.05196618099999999,0.017972553999999998
1.56e-05,-1.79223593,0.553375877,2.976129883,0.023939033,0.361680406,1201.182688,1140.086796,0.086676957,0.392178895
2.65e-05,-0.855054205,0.6312908420000001,0.20549872,0.010210267,0.219957603,932.8457112,1297.0396289999999,0.05037426,0.012053541000000001
1.95e-05,-0.633897299,0.657105673,1.284524277,0.027990946000000003,0.40343384200000004,1909.215709,1954.6588769999998,0.092835915,0.08708110699999999
2.75e-05,-0.455170288,0.599592051,1.32956277,0.026913537,0.214723169,813.9417396000001,1345.511919,0.127143847,0.13302438800000002
2.02e-05,-1.5313015909999999,0.607764302,0.980395263,0.023327292000000003,0.21280066600000003,928.5775945,1951.902937,0.095803421,0.36669572899999997
1.21e-05,-1.334050626,0.553767679,3.028262026,0.016020398,0.239305164,1971.864692,1135.40813,0.134037013,0.81582694
2.84e-05,-0.444341304,0.5217016,2.04575153,0.014424258999999998,0.126770474,1830.813378,1115.457409,0.057698373,0.80095392
1.77e-05,-0.636473089,0.5436285279999999,2.4326129819999998,0.018889921,0.097757821,515.1311572,1130.445125,0.10409528300000001,0.8476577009999999
1.67e-05,-1.915604906,0.38463559700000005,0.406926157,0.020068632,0.233606851,642.4394274,1532.652737,0.121099459,0.522330773
1.62e-05,-0.618183513,0.508741195,0.153567064,0.022275027000000003,0.042729417,1909.7214649999999,1931.413628,0.068235916,0.474031384
1.27e-05,-1.5616909669999999,0.683035325,3.948064673,0.023461334,0.0343172,1924.1117809999998,1940.032602,0.12985474800000002,0.075199777
1.93e-05,-1.62793317,0.461788411,3.530805783,0.02362315,0.386836447,1103.35165,1617.335554,0.078116978,0.8899505109999999
1.04e-05,-0.520501611,0.5359318710000001,3.1263260089999996,0.02643401,0.48273373799999997,1419.6552869999998,1282.592453,0.124283257,0.779159417
1.98e-05,-0.790951214,0.643758403,3.0704948919999997,0.01254683,0.491643975,964.0632072000001,1344.185102,0.147212686,0.19088933800000002
2.0600000000000003e-05,-1.0986395070000001,0.693385916,0.103737391,0.015724952,0.032900754,1993.670219,1134.399085,0.119723903,0.031000488
1.56e-05,-0.606694551,0.453926902,3.002552964,0.015657872,0.442353755,1871.6747260000002,1689.226071,0.089057596,0.884316489
2.15e-05,-1.965813531,0.569698436,2.098842224,0.019309637,0.32420392600000003,1645.566454,630.2591887,0.138234879,0.8489838270000001
1.26e-05,-0.32942461100000003,0.624810323,2.779092579,0.011496176,0.322275319,1474.265318,1347.672622,0.06876186299999999,0.30789239399999996
1.6100000000000002e-05,-0.48283426399999996,0.6011866339999999,1.011117185,0.028309202000000002,0.222963193,1037.445319,1494.985014,0.13074375900000001,0.67955116
2.3199999999999998e-05,-0.27483102600000003,0.564274564,3.621716904,0.016429536,0.273574999,1767.139586,808.7119894,0.076873147,0.747724301
1.82e-05,-0.402052749,0.5799656679999999,3.627531724,0.027026445,0.2074956,1337.385104,1652.360301,0.070753303,0.879268727
1.3300000000000001e-05,-0.935842809,0.575735708,3.170533438,0.018343693,0.33570651100000004,1401.325474,1227.2424800000001,0.14679679,0.919273206
2.68e-05,-1.686620885,0.489739656,1.204429778,0.010003343,0.420722066,1764.0141829999998,1974.756811,0.055789211,0.986746097
1.7899999999999998e-05,-0.33994764899999996,0.44606739,0.409765769,0.018904418,0.394713015,1393.629218,1462.2782220000001,0.08514716800000001,0.067165065
2.05e-05,-0.451399354,0.42673405600000003,1.9485087319999999,0.02873517,0.476241019,1107.724688,1170.25792,0.11395820400000001,0.011435146
2.8999999999999997e-05,-1.9302964409999999,0.37077967,3.637645112,0.017127075,0.00485013,658.0073506,1282.284809,0.09867104,0.814110655
1.59e-05,-1.80095293,0.549892581,1.08909256,0.012730321999999999,0.415495044,1727.4770469999999,1516.809929,0.14405522,0.501005619
2.09e-05,-0.39946215399999996,0.48074982899999996,1.638589755,0.028654548,0.465903799,1425.649934,536.8911793,0.054919667,0.437043254
2.46e-05,-1.437005239,0.381006319,1.5667741569999998,0.017056548,0.179035597,1758.283808,1291.051384,0.05779457599999999,0.27983024100000004
2.12e-05,-1.995857206,0.377857555,0.829917256,0.028932989,0.043378934,769.9811815,880.5810836,0.123951431,0.956218958
2.75e-05,-0.292164164,0.495789129,0.7466730979999999,0.025881604,0.350774569,1932.0828649999999,791.8913409,0.09057307199999999,0.025409716000000002
2.59e-05,-0.48662995,0.5379293789999999,0.269858412,0.021910637,0.035667124,1528.03251,1520.29176,0.053592499999999994,0.036325848
1.47e-05,-1.475706033,0.619231304,2.198544586,0.022872155,0.212894948,692.8918132,900.4302,0.099526571,0.43009677399999996
1.01e-05,-0.653320527,0.376627671,0.197195475,0.02765369,0.309566151,1781.3837899999999,1990.3636,0.097759231,0.280804757
2.56e-05,-0.89821884,0.41290277700000005,2.819783962,0.011428164,0.005649708000000001,1870.889089,1447.0327140000002,0.11059703900000001,0.7186811809999999
2.6899999999999997e-05,-1.265441323,0.6780015070000001,1.511870351,0.015308543,0.174971894,1185.608882,708.1027117000001,0.134752224,0.241639467
1.06e-05,-0.49313705700000005,0.653049485,0.8453377559999999,0.026021173999999998,0.42866587100000003,1225.894223,1284.645308,0.07006367299999999,0.7096045190000001
1.06e-05,-0.5543420410000001,0.584180616,3.642350842,0.021376362000000003,0.456881081,520.148722,1081.271694,0.056139598,0.038109417
1.3800000000000002e-05,-0.9074127790000001,0.571905098,3.904075376,0.02177378,0.225003466,542.0072471,1586.129749,0.06882841099999999,0.742318774
1.18e-05,-0.382251073,0.655791721,0.238618969,0.016269315,0.120613817,991.7933916000001,1243.727153,0.078428617,0.095089594
2.3e-05,-1.9600978880000002,0.362615123,3.134538528,0.013342286,0.446517275,1416.728637,1634.332792,0.090935906,0.6713288070000001
2.52e-05,-1.941275979,0.615501027,1.852297387,0.025193699,0.143508907,888.9518217,811.8260872000001,0.09411539199999999,0.154207031
1.93e-05,-1.093136298,0.366760701,0.369897999,0.011202078999999998,0.262746193,638.3089761,869.574598,0.08772428199999999,0.007574824
1.2e-05,-1.086723277,0.48181115799999996,0.19269636699999998,0.029129124,0.276224368,1972.926623,1193.880066,0.117665923,0.450030342
1.07e-05,-1.1553754059999999,0.6164021120000001,3.341215622,0.014271945,0.493411757,1358.07328,1033.629412,0.090485539,0.582995002
2.7300000000000003e-05,-0.664467968,0.314020512,1.485254623,0.025259188999999998,0.493954225,826.658899,1172.0192359999999,0.078901203,0.509282015
1.4599999999999999e-05,-0.36353107700000004,0.667581105,3.787197518,0.018355733,0.194482065,1423.251487,735.0569736000001,0.13180293699999998,0.439536806
2.8699999999999996e-05,-1.234657543,0.675078143,1.421656655,0.027488794,0.023086722999999996,1262.443765,721.9002843999999,0.110998578,0.009436222
2.18e-05,-1.4187008630000002,0.34697606299999995,0.80721594,0.029324849,0.45694036299999996,1706.679784,1529.772921,0.113874155,0.409818057
2.8300000000000003e-05,-1.592274996,0.47346400200000005,0.06255343,0.014728498999999999,0.29309110899999996,1083.688758,1268.2494550000001,0.129653609,0.535138319
1.27e-05,-1.228011083,0.42771600600000004,0.321510924,0.01241936,0.42765930799999996,1284.842996,688.0546417,0.068033522,0.091563622
2.27e-05,-1.211578167,0.30332532,3.34012867,0.010527912,0.41356574100000004,961.5465403999999,1031.712583,0.138417824,0.787959263
1.66e-05,-1.914399037,0.685073445,0.29245843,0.010598482,0.171910808,957.6139795,1898.040656,0.090476131,0.395190779
2.51e-05,-1.812831528,0.624973707,0.271739352,0.017895903,0.437932516,1501.180553,1102.994536,0.127147654,0.6837341929999999
1.2e-05,-0.945266539,0.384153268,0.298932437,0.017749989,0.38533646899999996,967.6342063,569.1158607000001,0.08849086199999999,0.315435011
1.9699999999999998e-05,-0.659130593,0.665038252,0.514074839,0.021730716,0.075309062,1982.328103,1552.227532,0.093396224,0.643674972
1.7e-05,-0.484627354,0.5446140829999999,2.490530565,0.019079363999999998,0.199608129,517.6491229,1655.7755,0.120362736,0.911078305
1.18e-05,-0.27526624,0.42275425200000005,2.9934251539999996,0.014408484,0.053130317999999996,1049.920019,1298.201463,0.07247305799999999,0.990414738
1.83e-05,-1.984407766,0.315563722,3.0886661889999996,0.027108545,0.062539359,515.7084378000001,1055.28281,0.105244514,0.8406272490000001
1.9699999999999998e-05,-1.809664177,0.526361926,1.900273359,0.014535567,0.199057603,1188.685976,691.9627736000001,0.105761774,0.50617737
2.0399999999999998e-05,-0.88203352,0.5023852529999999,0.513064657,0.025465796000000002,0.29307123399999996,1040.859487,1124.180632,0.131593408,0.198568327
1.21e-05,-1.4107648919999998,0.39674354799999995,0.23333412399999998,0.013707583,0.310591077,1298.057596,825.4267491,0.119241319,0.8757910870000001
1.32e-05,-1.987220959,0.404338317,1.579055116,0.025653051,0.37106145,574.2574752,849.9578133,0.13033829800000002,0.312859508
1.95e-05,-1.115292247,0.523181149,0.33739469200000005,0.028377976,0.25471937899999997,971.5305113,1960.506368,0.144795639,0.338615675
1.24e-05,-1.507438551,0.523063512,3.9994391210000004,0.014429093999999998,0.11897774800000001,778.5909194,756.4423807999999,0.146315619,0.8775977690000001
1.0800000000000002e-05,-1.602576741,0.447981694,0.485927579,0.026365836,0.139699995,991.1698881000001,1855.8932,0.122031849,0.8760827109999999
2.8899999999999998e-05,-0.39170013200000003,0.628433299,1.361617315,0.014292923,0.23483095699999998,1162.6862199999998,889.8076202999999,0.065239851,0.42780465100000004
1.28e-05,-0.74317199,0.624494772,0.254101932,0.018651222,0.21436015100000003,1246.125345,1319.2612900000001,0.127013385,0.457969251
1.6e-05,-1.7642351840000001,0.385096027,1.9089636280000002,0.028378506,0.406688674,530.1181052000001,981.6062193,0.083630758,0.773036713
1.59e-05,-0.5310994139999999,0.426745695,1.0097397940000001,0.010547421999999999,0.195589255,990.3005579,859.8615571,0.117826979,0.228197545
1.15e-05,-0.353810395,0.577765792,3.018259338,0.026859814,0.086475262,765.1803693,1942.3632350000003,0.130432914,0.278072315
2.37e-05,-0.624143814,0.504928052,2.87646758,0.020021432,0.294610523,1573.050882,1556.105016,0.065226171,0.719781137
2.68e-05,-1.4139215930000002,0.686046321,2.194391247,0.02778928,0.45760558,1477.589428,1377.8192390000002,0.119763676,0.738620908
2.0399999999999998e-05,-0.256236448,0.325046962,1.5423782659999998,0.029951908,0.364758575,791.1737319,1461.781245,0.127458995,0.47607681
1.42e-05,-0.36643453,0.568438523,2.897481343,0.023567827000000003,0.45245832799999997,581.8950245,1844.740198,0.067217095,0.701812166
1.99e-05,-1.2745802720000001,0.321837153,3.3393636389999997,0.011506223000000001,0.20403793,664.8125227999999,1869.524762,0.103007439,0.625488141
1.9699999999999998e-05,-1.8717869969999998,0.326617451,0.548164887,0.023498033999999998,0.24375477199999998,750.4685969999999,1167.91239,0.052015677999999996,0.247658333
2.51e-05,-0.45975686600000004,0.44651925,2.516219693,0.013705261000000002,0.034522827,569.9224167,1391.629089,0.102648351,0.004543907
2.33e-05,-1.227054567,0.614716644,3.1851278510000003,0.015227683999999998,0.185374485,1933.1572010000002,1519.026457,0.090728084,0.233777414
2.62e-05,-1.766444914,0.467836715,1.631822464,0.020988867,0.027911428,820.4508239,1031.47911,0.081168741,0.691126444
2.55e-05,-1.328107253,0.47139125,0.158714453,0.012268019,0.30513540899999997,674.7896153,1207.193965,0.08117728,0.9821712770000001
1.7100000000000002e-05,-0.270091666,0.684808113,2.827922741,0.021774744,0.380285551,1884.1769739999997,1252.3518060000001,0.071096502,0.582913566
2.25e-05,-0.30492116199999997,0.659599762,2.9053913610000004,0.028492924,0.146134388,1812.512269,809.5312363,0.090001493,0.728520907
1.6800000000000002e-05,-1.019349274,0.492343683,0.661050197,0.021113065,0.43830478100000003,1486.871133,1333.535973,0.145742179,0.31426354300000003
2.3199999999999998e-05,-1.128033463,0.446615716,3.482315788,0.012349043,0.053947485999999996,1878.0511989999998,940.9704136,0.059562894000000005,0.648349696
1.21e-05,-0.37967206299999995,0.521930174,3.311575593,0.028080948999999997,0.117585236,1765.2236850000002,1424.320381,0.10692705,0.147819754
1.53e-05,-0.5097882460000001,0.312178954,0.06272319,0.019845749,0.46723322700000003,744.0545011,1067.9970050000002,0.08781278,0.184447317
2.6000000000000002e-05,-0.851082583,0.46826949100000004,2.8117248580000003,0.026018642,0.147817896,507.02833760000004,779.6391183999999,0.105446278,0.7512843509999999
2.8899999999999998e-05,-1.914066026,0.572893233,1.9527453330000002,0.01597669,0.403566579,1185.476267,1958.72871,0.052625755,0.6172534479999999
2.8999999999999997e-05,-0.582519747,0.562283401,1.61899235,0.019922932,0.09996409099999999,615.6254775,1675.393791,0.06649466400000001,0.438280668
1.25e-05,-1.373529548,0.570017588,3.1882565169999997,0.02251816,0.09448827300000001,843.6589559,628.8208325,0.142554556,0.379228005
1.84e-05,-1.8526427680000002,0.39512919,2.2276657980000003,0.022090784,0.331841194,1892.852665,766.7441062,0.12117377,0.378385099
2.15e-05,-0.954213111,0.685758981,1.916396784,0.02354108,0.451039188,1253.177267,1182.288845,0.084331055,0.735374003
2.6000000000000002e-05,-0.540882921,0.651869766,3.180362811,0.012365483,0.14627836800000002,1863.4872870000002,1804.5228140000002,0.079173093,0.062314694000000004
2.4e-05,-1.096078652,0.543725414,3.224474398,0.013588205,0.254510487,1153.693994,1509.442799,0.086805643,0.546000054
1.0800000000000002e-05,-0.6900369140000001,0.547050076,0.988782376,0.015535585,0.078946903,786.6674192,1602.794056,0.078931784,0.43594890799999997
1.57e-05,-1.5835996780000001,0.613871897,3.489454622,0.010415575,0.42209538399999996,1655.807965,1946.4113149999998,0.12631773699999999,0.247622958
1.0199999999999999e-05,-1.633332169,0.449104785,1.554257079,0.011489218999999998,0.25234001,1590.566217,1206.839783,0.140286778,0.19085675600000002
2.0300000000000002e-05,-0.7511269490000001,0.649126601,3.138264052,0.014489962,0.38427391899999996,1160.902239,614.5512759,0.10592261900000001,0.090481669
2.46e-05,-0.7008742240000001,0.5210324470000001,3.50275312,0.01563971,0.47065022,1719.357111,1573.5755279999998,0.066929869,0.043624719000000006
2.55e-05,-1.912053019,0.463710035,3.303202163,0.017510103,0.058200935999999995,1897.6856149999999,669.7331935,0.128360221,0.879121879
1.4400000000000001e-05,-1.832628062,0.503364196,2.7148487969999997,0.012491936,0.35844477399999997,1607.8775130000001,1114.0035189999999,0.12656525,0.619049812
2.36e-05,-0.20612176399999999,0.676276248,0.107421824,0.013630878,0.08010448,720.6623681,945.3303880000001,0.08334821,0.488172893
2.7399999999999995e-05,-0.435718249,0.511923819,2.5490059069999997,0.02536754,0.49386712899999996,1230.806323,504.8789138,0.12093092800000001,0.656757279
1.6e-05,-0.650769521,0.365813548,3.2838952160000003,0.012871118,0.11164174,1007.0072970000001,515.9053736999999,0.053069137999999995,0.36805075
2.05e-05,-0.40565418299999995,0.448932116,2.850899531,0.023142324,0.129578618,1182.696219,633.4156835,0.069018442,0.903600263
2.8800000000000002e-05,-1.290461018,0.48829037200000003,0.9013423740000001,0.024492461,0.105037694,1935.46755,657.4260429,0.115171251,0.953730227
2.22e-05,-1.5677277790000002,0.587079936,0.19559501699999998,0.028616772999999998,0.397325766,971.3846145,1641.474021,0.107319347,0.462244434
2.55e-05,-1.3778840190000001,0.48749608200000005,0.580946657,0.020500296,0.28755201,800.8585537,1387.802132,0.11934756699999999,0.310064842
2.8000000000000003e-05,-1.107233471,0.386924948,3.1567150510000004,0.024601962,0.082829049,1710.7171460000002,903.9977733999999,0.144936768,0.7338591659999999
1.87e-05,-0.252320242,0.6905707590000001,2.513463378,0.026578572999999998,0.34376636200000005,1432.648031,1107.671601,0.116695714,0.85130258
1.49e-05,-0.22912580100000002,0.61736787,3.56878057,0.014821821,0.262858605,1972.6539129999999,621.1168213,0.104049763,0.24936709
2.62e-05,-1.0851669879999999,0.460362304,0.837970103,0.018402708,0.460819538,1376.017299,1570.5083789999999,0.055653598,0.539229195
1.13e-05,-0.774293408,0.39087871399999996,0.969057402,0.024284699,0.19172566100000002,1558.6586929999999,670.0642235,0.11233633300000001,0.43494057799999997
1.62e-05,-1.525842381,0.40818349299999995,1.9680379940000001,0.010259173,0.42134802200000004,1851.531315,1745.793355,0.082448679,0.483519011
1.26e-05,-1.691778362,0.44050195200000003,0.619199929,0.016526266,0.17032846100000001,1727.189291,1810.309062,0.106265093,0.649238941
2.59e-05,-0.415319731,0.534890359,2.173921069,0.011156445,0.374373368,800.7768421,1894.120043,0.057010856,0.8963039709999999
2.02e-05,-0.502943921,0.35137908,2.961209567,0.018838922,0.206611185,1519.304847,1484.7274810000001,0.066942992,0.7520186809999999
2.75e-05,-1.3654582819999999,0.656884759,3.2065878039999998,0.022004276,0.03476866,641.3078101,1464.435134,0.10913627099999999,0.614389556
1.0800000000000002e-05,-1.205144902,0.55443355,0.892195264,0.01816681,0.380102038,1051.8594289999999,623.8733582,0.107371669,0.425642656
1.36e-05,-1.5819289619999999,0.406820896,1.161733512,0.013914043999999999,0.394690809,1375.391808,543.9206753,0.06972484,0.785664038
1.59e-05,-0.575513959,0.409928954,2.15086065,0.021185176,0.416943787,1185.0259839999999,1704.702061,0.05637197,0.566703855
1.52e-05,-1.190900614,0.472865706,3.734510272,0.023257097999999997,0.383963903,534.7580205,1957.776791,0.136588609,0.210663049
1.57e-05,-0.861642655,0.52219169,0.43149409299999997,0.019904001,0.31808386,1914.843299,1481.239716,0.08076557599999999,0.536761417
2.26e-05,-1.15111305,0.632681294,2.075567775,0.01958245,0.452341261,1288.443732,1846.2648769999998,0.12281903300000001,0.313388525
1.76e-05,-1.212944649,0.675018652,0.323761896,0.025612291000000002,0.09791588400000001,830.2699832000001,1980.8931460000001,0.066447525,0.659557406
2.12e-05,-1.793325535,0.44213230200000003,1.410024432,0.029873855,0.40869185,1966.4770899999999,1772.798321,0.055264224,0.318509975
1.55e-05,-1.876849195,0.684300899,0.264534899,0.016402561,0.49349662,1478.562015,782.6187735000001,0.079900863,0.666352267
2.8000000000000003e-05,-1.235315785,0.47441368100000003,3.279683125,0.021065321,0.263164923,701.8387461,1711.037673,0.137226443,0.028231641000000002
1.4000000000000001e-05,-1.617281341,0.533325357,2.295194015,0.012559202,0.461870034,1002.4116220000001,1131.270107,0.050978775999999996,0.359857528
1.8e-05,-0.797969213,0.391938595,1.051480894,0.020732713,0.32522957199999997,1670.087423,1522.006939,0.12727570400000002,0.923037386
2.8000000000000003e-05,-0.277808581,0.49778413899999996,2.9847554260000004,0.027370285,0.031983734,784.9083623,1056.056649,0.131820416,0.8661497509999999
1.56e-05,-0.24198475600000002,0.46349007799999997,0.47364849700000006,0.027822153999999998,0.39518581399999997,1338.116069,857.4089448999999,0.095690593,0.507392699
2.98e-05,-0.6195287070000001,0.303045517,2.9980324289999998,0.025381281000000002,0.401867123,1132.976129,1643.533721,0.100856259,0.5017366129999999
